"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53182538","README.txt","2","text/plain","3115","3485738","1703080766599","3485738","1705328323133","syn53009474","https://www.synapse.org/#!Synapse:syn53182538.2","57829ebe883dd19b79b8a168262f2469"
"syn53175701","PZ090_phonationO.wav","1","audio/wav","23724","3485738","1702904524163","3485738","1702904524163","syn53175548","https://www.synapse.org/#!Synapse:syn53175701.1","2c21e6ef0bba68dbc7ccc12986c0149a"
"syn53175865","PZ079_phonationU.wav","1","audio/wav","27564","3485738","1702904897216","3485738","1702904897216","syn53175731","https://www.synapse.org/#!Synapse:syn53175865.1","1b62f25d705525e7ae1c7f5c1c309420"
"syn53175675","PZ063_phonationO.wav","1","audio/wav","29484","3485738","1702904471628","3485738","1702904471628","syn53175548","https://www.synapse.org/#!Synapse:syn53175675.1","af5e44c4a76a36b632a45c82ce5f0527"
"syn53175876","PZ090_phonationU.wav","1","audio/wav","32684","3485738","1702904918829","3485738","1702904918829","syn53175731","https://www.synapse.org/#!Synapse:syn53175876.1","8e9973e451b6cc59912e01aa5749e13b"
"syn53175479","PZ063_phonationI.wav","1","audio/wav","33324","3485738","1702903926840","3485738","1702903926840","syn53175354","https://www.synapse.org/#!Synapse:syn53175479.1","d7ee75123d8ba2ef62ad282675ffce5e"
"syn53175303","PZ079_phonationE.wav","1","audio/wav","33964","3485738","1702903303304","3485738","1702903303304","syn53175169","https://www.synapse.org/#!Synapse:syn53175303.1","3c0a782466770e3aea2fdacffea3fbb8"
"syn53175314","PZ090_phonationE.wav","1","audio/wav","34604","3485738","1702903325780","3485738","1702903325780","syn53175169","https://www.synapse.org/#!Synapse:syn53175314.1","72379d57f5e9cc04153aae50251f44aa"
"syn53175275","PZ051_phonationE.wav","1","audio/wav","35884","3485738","1702903245769","3485738","1702903245769","syn53175169","https://www.synapse.org/#!Synapse:syn53175275.1","519400c1e676dd414b92ae495a8ffd46"
"syn53175690","PZ079_phonationO.wav","1","audio/wav","35884","3485738","1702904501596","3485738","1702904501596","syn53175548","https://www.synapse.org/#!Synapse:syn53175690.1","94fd1ef5e4452b6a3abaa41deaf275e6"
"syn53175630","PZ020_phonationO.wav","1","audio/wav","36524","3485738","1702904386551","3485738","1702904386551","syn53175548","https://www.synapse.org/#!Synapse:syn53175630.1","0d9e8cadae39bb7a32170900378da81f"
"syn53175226","CT069_phonationE.wav","1","audio/wav","37164","3485738","1702903145756","3485738","1702903145756","syn53175169","https://www.synapse.org/#!Synapse:syn53175226.1","2501a68abe183fb8aac061e1146a2a6d"
"syn53175246","PZ020_phonationE.wav","1","audio/wav","37804","3485738","1702903187699","3485738","1702903187699","syn53175169","https://www.synapse.org/#!Synapse:syn53175246.1","849de8cd93f9bd7015c6ec4421e01169"
"syn53175796","PZ008_phonationU.wav","1","audio/wav","39724","3485738","1702904756731","3485738","1702904756731","syn53175731","https://www.synapse.org/#!Synapse:syn53175796.1","aa40cc6b8f802e65e574213f7b092a43"
"syn53175288","PZ063_phonationE.wav","1","audio/wav","40364","3485738","1702903273921","3485738","1702903273921","syn53175169","https://www.synapse.org/#!Synapse:syn53175288.1","20e7019eae5d2e273c64b34d5c964f6a"
"syn53175506","PZ090_phonationI.wav","1","audio/wav","40364","3485738","1702903980505","3485738","1702903980505","syn53175354","https://www.synapse.org/#!Synapse:syn53175506.1","bbe1a0fbbc0ea600f8fcab5ed5d50ddb"
"syn53175608","CT069_phonationO.wav","1","audio/wav","41004","3485738","1702904344082","3485738","1702904344082","syn53175548","https://www.synapse.org/#!Synapse:syn53175608.1","e5bbd176a4596676ecaab9f277401591"
"syn53175708","PZ097_phonationO.wav","1","audio/wav","41644","3485738","1702904537774","3485738","1702904537774","syn53175548","https://www.synapse.org/#!Synapse:syn53175708.1","42cdd1edb12ddb16e6b5ffe3cb754e47"
"syn53175788","CT069_phonationU.wav","1","audio/wav","42284","3485738","1702904741220","3485738","1702904741220","syn53175731","https://www.synapse.org/#!Synapse:syn53175788.1","1519d372abf8070d0bfea0751d2f2fcf"
"syn53175809","PZ020_phonationU.wav","1","audio/wav","42284","3485738","1702904783650","3485738","1702904783650","syn53175731","https://www.synapse.org/#!Synapse:syn53175809.1","04d051dd7de54622fc8174d307066310"
"syn53175294","PZ068_phonationE.wav","1","audio/wav","43564","3485738","1702903285160","3485738","1702903285160","syn53175169","https://www.synapse.org/#!Synapse:syn53175294.1","b2b590418e5ccfbe59c1ac9fc4e110ca"
"syn53175615","PZ008_phonationO.wav","1","audio/wav","43564","3485738","1702904359569","3485738","1702904359569","syn53175548","https://www.synapse.org/#!Synapse:syn53175615.1","2f2c192652c4dc1a26bc617f47b137e0"
"syn53175420","PZ008_phonationI.wav","1","audio/wav","44204","3485738","1702903806587","3485738","1702903806587","syn53175354","https://www.synapse.org/#!Synapse:syn53175420.1","4e5259434df931f510e2c74fefb924c2"
"syn53175465","PZ051_phonationI.wav","1","audio/wav","45484","3485738","1702903897389","3485738","1702903897389","syn53175354","https://www.synapse.org/#!Synapse:syn53175465.1","272b00a4b3d6f4f110606596c21dbe00"
"syn53175411","CT069_phonationI.wav","1","audio/wav","46124","3485738","1702903790272","3485738","1702903790272","syn53175354","https://www.synapse.org/#!Synapse:syn53175411.1","d4b49da02590bac700b05f24129e6ee1"
"syn53175886","PZ101_phonationU.wav","1","audio/wav","46124","3485738","1702904941818","3485738","1702904941818","syn53175731","https://www.synapse.org/#!Synapse:syn53175886.1","661707d0735a42355e9e22e6b284309c"
"syn53175513","PZ097_phonationI.wav","1","audio/wav","46764","3485738","1702903994613","3485738","1702903994613","syn53175354","https://www.synapse.org/#!Synapse:syn53175513.1","a263382ee427e1fc61c9bf9e63d1a311"
"syn53175233","PZ008_phonationE.wav","1","audio/wav","49324","3485738","1702903160692","3485738","1702903160692","syn53175169","https://www.synapse.org/#!Synapse:syn53175233.1","fc19c91934b274cbb0019143aa2dc00a"
"syn53175494","PZ079_phonationI.wav","1","audio/wav","49964","3485738","1702903957336","3485738","1702903957336","syn53175354","https://www.synapse.org/#!Synapse:syn53175494.1","4b6bc0aa2c16b8618903385dcea32fc9"
"syn53175798","PZ010_phonationU.wav","1","audio/wav","50604","3485738","1702904760931","3485738","1702904760931","syn53175731","https://www.synapse.org/#!Synapse:syn53175798.1","0d959258d3db13d5a6c89500cc5f2057"
"syn53175321","PZ097_phonationE.wav","1","audio/wav","55084","3485738","1702903339463","3485738","1702903339463","syn53175169","https://www.synapse.org/#!Synapse:syn53175321.1","e4fdc8e050e723f2817f91cdceac7745"
"syn53175850","PZ063_phonationU.wav","1","audio/wav","55724","3485738","1702904868860","3485738","1702904868860","syn53175731","https://www.synapse.org/#!Synapse:syn53175850.1","f577bfeb0ce2f70641a6d768830c4491"
"syn53175680","PZ068_phonationO.wav","1","audio/wav","56364","3485738","1702904482528","3485738","1702904482528","syn53175548","https://www.synapse.org/#!Synapse:syn53175680.1","6be292dd65b9b9390cc611956c93956b"
"syn53175856","PZ068_phonationU.wav","1","audio/wav","56364","3485738","1702904879694","3485738","1702904879694","syn53175731","https://www.synapse.org/#!Synapse:syn53175856.1","cbb20d0223b12013384b47dd2ffd49b4"
"syn53175293","PZ067_phonationE.wav","1","audio/wav","57004","3485738","1702903282935","3485738","1702903282935","syn53175169","https://www.synapse.org/#!Synapse:syn53175293.1","12b7aae335e3a963bd66e7feeeacc575"
"syn53175855","PZ067_phonationU.wav","1","audio/wav","57004","3485738","1702904877690","3485738","1702904877690","syn53175731","https://www.synapse.org/#!Synapse:syn53175855.1","b57f348351263a7a7c7c854eccf7f8c5"
"syn53175837","PZ051_phonationU.wav","1","audio/wav","57644","3485738","1702904841328","3485738","1702904841328","syn53175731","https://www.synapse.org/#!Synapse:syn53175837.1","5cfbdbb29e276ddcaaeeb59c66681dc4"
"syn53175484","PZ068_phonationI.wav","1","audio/wav","58284","3485738","1702903938676","3485738","1702903938676","syn53175354","https://www.synapse.org/#!Synapse:syn53175484.1","acc94e4ebcbbbfb4e7a990bd1e43593c"
"syn53175211","CT056_phonationE.wav","1","audio/wav","58924","3485738","1702903116282","3485738","1702903116282","syn53175169","https://www.synapse.org/#!Synapse:syn53175211.1","f0b1c6a52e82a871039438ecd4decf01"
"syn53175679","PZ067_phonationO.wav","1","audio/wav","58924","3485738","1702904480362","3485738","1702904480362","syn53175548","https://www.synapse.org/#!Synapse:syn53175679.1","6cf1c234404885623f552b3ed3905e14"
"syn53175434","PZ020_phonationI.wav","1","audio/wav","59564","3485738","1702903834948","3485738","1702903834948","syn53175354","https://www.synapse.org/#!Synapse:syn53175434.1","aa1d32632dbec76f372d37d0089b7365"
"syn53175661","PZ051_phonationO.wav","1","audio/wav","59564","3485738","1702904443524","3485738","1702904443524","syn53175548","https://www.synapse.org/#!Synapse:syn53175661.1","b7b329fc3f92a982aeca2ba1e0b16ecb"
"syn53175618","PZ010_phonationO.wav","1","audio/wav","60204","3485738","1702904363850","3485738","1702904363850","syn53175548","https://www.synapse.org/#!Synapse:syn53175618.1","3e3c54fc9282c2a7f9c20973d099f409"
"syn53175897","PZ112_phonationU.wav","1","audio/wav","63404","3485738","1702904964257","3485738","1702904964257","syn53175731","https://www.synapse.org/#!Synapse:syn53175897.1","116aa285f0b4ecce20ce978cbaa0fed8"
"syn53175309","PZ084_phonationE.wav","1","audio/wav","64044","3485738","1702903314752","3485738","1702903314752","syn53175169","https://www.synapse.org/#!Synapse:syn53175309.1","4e0b3ec92ce3ab35c8982d8018a19244"
"syn53175724","PZ112_phonationO.wav","1","audio/wav","66604","3485738","1702904569102","3485738","1702904569102","syn53175548","https://www.synapse.org/#!Synapse:syn53175724.1","74d05ad317086ca47676c363e3d5bca2"
"syn53175311","PZ087_phonationE.wav","1","audio/wav","68524","3485738","1702903319213","3485738","1702903319213","syn53175169","https://www.synapse.org/#!Synapse:syn53175311.1","f9c9ca57fa8d383b1e180189bf5c8294"
"syn53175187","CT029_phonationE.wav","1","audio/wav","70444","3485738","1702903065796","3485738","1702903065796","syn53175169","https://www.synapse.org/#!Synapse:syn53175187.1","b66fca4a010e11946b8df98b64b93cc2"
"syn53175712","PZ101_phonationO.wav","1","audio/wav","70444","3485738","1702904546708","3485738","1702904546708","syn53175548","https://www.synapse.org/#!Synapse:syn53175712.1","45373ca8efecee3d897321931607cb0c"
"syn53175750","CT029_phonationU.wav","1","audio/wav","71724","3485738","1702904659389","3485738","1702904659389","syn53175731","https://www.synapse.org/#!Synapse:syn53175750.1","f2a4e3d0d7975c673113a6441c115304"
"syn53175824","PZ035_phonationU.wav","1","audio/wav","71724","3485738","1702904814674","3485738","1702904814674","syn53175731","https://www.synapse.org/#!Synapse:syn53175824.1","51823d89eed3228512c482fd60cc8a78"
"syn53175396","CT056_phonationI.wav","1","audio/wav","72364","3485738","1702903758647","3485738","1702903758647","syn53175354","https://www.synapse.org/#!Synapse:syn53175396.1","89ed8e2708b1cf3330e69195ba9b27e4"
"syn53175422","PZ010_phonationI.wav","1","audio/wav","72364","3485738","1702903811317","3485738","1702903811317","syn53175354","https://www.synapse.org/#!Synapse:syn53175422.1","63943b82e61b3b868468fb21f155230b"
"syn53175518","PZ101_phonationI.wav","1","audio/wav","73004","3485738","1702904004241","3485738","1702904004241","syn53175354","https://www.synapse.org/#!Synapse:syn53175518.1","39b0b4fb7681c938ea662abaf22a34b7"
"syn53175530","PZ112_phonationI.wav","1","audio/wav","74924","3485738","1702904028328","3485738","1702904028328","syn53175354","https://www.synapse.org/#!Synapse:syn53175530.1","82bac3c29b199e0f2f3e1adb13a8dbe2"
"syn53175337","PZ112_phonationE.wav","1","audio/wav","75564","3485738","1702903371353","3485738","1702903371353","syn53175169","https://www.synapse.org/#!Synapse:syn53175337.1","a4542d6975040c91df77d1007cf41878"
"syn53175647","PZ035_phonationO.wav","1","audio/wav","75564","3485738","1702904418073","3485738","1702904418073","syn53175548","https://www.synapse.org/#!Synapse:syn53175647.1","9dd8f1aa1c39ad076f7dbc21597f76c5"
"syn53175450","PZ035_phonationI.wav","1","audio/wav","77484","3485738","1702903868798","3485738","1702903868798","syn53175354","https://www.synapse.org/#!Synapse:syn53175450.1","dd5256003a96114fe369e9850494f6c5"
"syn53175795","PZ007_phonationU.wav","1","audio/wav","77484","3485738","1702904754541","3485738","1702904754541","syn53175731","https://www.synapse.org/#!Synapse:syn53175795.1","160504b7bd78013973af6c6daba44f11"
"syn53175882","PZ097_phonationU.wav","1","audio/wav","77484","3485738","1702904932552","3485738","1702904932552","syn53175731","https://www.synapse.org/#!Synapse:syn53175882.1","62fdd8ddbe48560c19e2a457d59e71ac"
"syn53175483","PZ067_phonationI.wav","1","audio/wav","78124","3485738","1702903936391","3485738","1702903936391","syn53175354","https://www.synapse.org/#!Synapse:syn53175483.1","6a11d6454988b90b9073415169b13c4b"
"syn53175697","PZ087_phonationO.wav","1","audio/wav","78124","3485738","1702904517750","3485738","1702904517750","syn53175548","https://www.synapse.org/#!Synapse:syn53175697.1","b936e53d1f92b7fbef7e552308d10ccb"
"syn53175389","CT050_phonationI.wav","1","audio/wav","80684","3485738","1702903744494","3485738","1702903744494","syn53175354","https://www.synapse.org/#!Synapse:syn53175389.1","d965670caa4d27b7aa7c4b71335d4768"
"syn53175507","PZ091_phonationI.wav","1","audio/wav","80684","3485738","1702903982811","3485738","1702903982811","syn53175354","https://www.synapse.org/#!Synapse:syn53175507.1","d965670caa4d27b7aa7c4b71335d4768"
"syn53175204","CT050_phonationE.wav","1","audio/wav","81324","3485738","1702903102778","3485738","1702903102778","syn53175169","https://www.synapse.org/#!Synapse:syn53175204.1","026d5088274d229e9dcc54de8bedf00f"
"syn53175315","PZ091_phonationE.wav","1","audio/wav","81324","3485738","1702903328017","3485738","1702903328017","syn53175169","https://www.synapse.org/#!Synapse:syn53175315.1","026d5088274d229e9dcc54de8bedf00f"
"syn53175262","PZ035_phonationE.wav","1","audio/wav","82604","3485738","1702903218953","3485738","1702903218953","syn53175169","https://www.synapse.org/#!Synapse:syn53175262.1","ed7a242ef57f3ec5f3aecb59307399ab"
"syn53175174","CT014_phonationE.wav","1","audio/wav","83244","3485738","1702903040794","3485738","1702903040794","syn53175169","https://www.synapse.org/#!Synapse:syn53175174.1","0070ec744ffc09f201b5cd88cd6a3d6b"
"syn53175553","CT014_phonationO.wav","1","audio/wav","83244","3485738","1702904239875","3485738","1702904239875","syn53175548","https://www.synapse.org/#!Synapse:syn53175553.1","0e44dfc69457b2786044657aecade23a"
"syn53175566","CT029_phonationO.wav","1","audio/wav","83884","3485738","1702904263810","3485738","1702904263810","syn53175548","https://www.synapse.org/#!Synapse:syn53175566.1","46adafbdfa70630006edc6f2393b4904"
"syn53175219","CT064_phonationE.wav","1","audio/wav","84524","3485738","1702903133612","3485738","1702903133612","syn53175169","https://www.synapse.org/#!Synapse:syn53175219.1","f13a60e815c5e9d70f8ff3d4be502884"
"syn53175872","PZ087_phonationU.wav","1","audio/wav","85804","3485738","1702904912217","3485738","1702904912217","syn53175731","https://www.synapse.org/#!Synapse:syn53175872.1","adf03e1c01c2659563460f3463e4e4f3"
"syn53175359","CT014_phonationI.wav","1","audio/wav","86444","3485738","1702903678705","3485738","1702903678705","syn53175354","https://www.synapse.org/#!Synapse:syn53175359.1","bd089a2f5975eb8ea3a097073f238d7e"
"syn53175585","CT050_phonationO.wav","1","audio/wav","86444","3485738","1702904300414","3485738","1702904300414","syn53175548","https://www.synapse.org/#!Synapse:syn53175585.1","f8004f2e0a82dadc861f1dec9eca7698"
"syn53175703","PZ091_phonationO.wav","1","audio/wav","86444","3485738","1702904526577","3485738","1702904526577","syn53175548","https://www.synapse.org/#!Synapse:syn53175703.1","f8004f2e0a82dadc861f1dec9eca7698"
"syn53175601","CT064_phonationO.wav","1","audio/wav","87084","3485738","1702904332532","3485738","1702904332532","syn53175548","https://www.synapse.org/#!Synapse:syn53175601.1","6d5c480c4d4a6ba8cec13ca682d0e09f"
"syn53175232","PZ007_phonationE.wav","1","audio/wav","88364","3485738","1702903158475","3485738","1702903158475","syn53175169","https://www.synapse.org/#!Synapse:syn53175232.1","9bd61737b8440a8b0bf74a607b9ed99a"
"syn53175826","PZ037_phonationU.wav","1","audio/wav","88364","3485738","1702904818801","3485738","1702904818801","syn53175731","https://www.synapse.org/#!Synapse:syn53175826.1","65c27bfe5b825d23b932068c60a59969"
"syn53175503","PZ087_phonationI.wav","1","audio/wav","89004","3485738","1702903973783","3485738","1702903973783","syn53175354","https://www.synapse.org/#!Synapse:syn53175503.1","11909cfc44eebfe9ef63d0f1e98043e4"
"syn53175737","CT014_phonationU.wav","1","audio/wav","89004","3485738","1702904634682","3485738","1702904634682","syn53175731","https://www.synapse.org/#!Synapse:syn53175737.1","313cb21b5ac03ec1edee576a74b9bc76"
"syn53175426","PZ013_phonationI.wav","1","audio/wav","89644","3485738","1702903818498","3485738","1702903818498","syn53175354","https://www.synapse.org/#!Synapse:syn53175426.1","c07b10d23756dabe378b092c86e3c05e"
"syn53175371","CT029_phonationI.wav","1","audio/wav","90924","3485738","1702903705526","3485738","1702903705526","syn53175354","https://www.synapse.org/#!Synapse:syn53175371.1","d5fb36cecb3e83f6201a07cfceced808"
"syn53175229","PZ004_phonationE.wav","1","audio/wav","91564","3485738","1702903152061","3485738","1702903152061","syn53175169","https://www.synapse.org/#!Synapse:syn53175229.1","a17cd1b7aa71219951fc0869183247e3"
"syn53175366","CT022_phonationI.wav","1","audio/wav","91564","3485738","1702903693335","3485738","1702903693335","syn53175354","https://www.synapse.org/#!Synapse:syn53175366.1","c95f42d92da6f640d58397088a039be0"
"syn53175593","CT056_phonationO.wav","1","audio/wav","91564","3485738","1702904314763","3485738","1702904314763","syn53175548","https://www.synapse.org/#!Synapse:syn53175593.1","7fbbb6f0fe344734780e97aa1503b0b7"
"syn53175792","PZ004_phonationU.wav","1","audio/wav","91564","3485738","1702904747786","3485738","1702904747786","syn53175731","https://www.synapse.org/#!Synapse:syn53175792.1","180293d3f8369eacd1bd78f0ce98728c"
"syn53175583","CT048_phonationO.wav","1","audio/wav","92204","3485738","1702904296079","3485738","1702904296079","syn53175548","https://www.synapse.org/#!Synapse:syn53175583.1","c817d28cb2b7f79bcf019243074738d6"
"syn53175791","PZ003_phonationU.wav","1","audio/wav","92204","3485738","1702904745639","3485738","1702904745639","syn53175731","https://www.synapse.org/#!Synapse:syn53175791.1","95d22323fa9de23fded01a3680f12a05"
"syn53175414","PZ003_phonationI.wav","1","audio/wav","92844","3485738","1702903795011","3485738","1702903795011","syn53175354","https://www.synapse.org/#!Synapse:syn53175414.1","d0e982f0c6394fc7874c1c08c0d2cf3c"
"syn53175418","PZ007_phonationI.wav","1","audio/wav","94124","3485738","1702903804190","3485738","1702903804190","syn53175354","https://www.synapse.org/#!Synapse:syn53175418.1","5fa6fdbd124efc55c994cd09e6a4f414"
"syn53175235","PZ010_phonationE.wav","1","audio/wav","94764","3485738","1702903165204","3485738","1702903165204","syn53175169","https://www.synapse.org/#!Synapse:syn53175235.1","4a5e5ad315b45796c880ec3b4f2fd738"
"syn53175622","PZ013_phonationO.wav","1","audio/wav","94764","3485738","1702904370166","3485738","1702904370166","syn53175548","https://www.synapse.org/#!Synapse:syn53175622.1","0ef66a44b362bc51a88ed8265318c57f"
"syn53175801","PZ013_phonationU.wav","1","audio/wav","96044","3485738","1702904767694","3485738","1702904767694","syn53175731","https://www.synapse.org/#!Synapse:syn53175801.1","61518949931f5b38a103654e38075045"
"syn53175556","CT018_phonationO.wav","1","audio/wav","97324","3485738","1702904244210","3485738","1702904244210","syn53175548","https://www.synapse.org/#!Synapse:syn53175556.1","ce74cf99b3765a0094807d69c606aa6f"
"syn53175614","PZ007_phonationO.wav","1","audio/wav","97324","3485738","1702904357508","3485738","1702904357508","syn53175548","https://www.synapse.org/#!Synapse:syn53175614.1","f1f6e6df2553a4e9416ee48f42569f47"
"syn53175768","CT050_phonationU.wav","1","audio/wav","97324","3485738","1702904697219","3485738","1702904697219","syn53175731","https://www.synapse.org/#!Synapse:syn53175768.1","9a4e79c0a151984cd2ad351e0f4a6c1b"
"syn53175877","PZ091_phonationU.wav","1","audio/wav","97324","3485738","1702904920947","3485738","1702904920947","syn53175731","https://www.synapse.org/#!Synapse:syn53175877.1","9a4e79c0a151984cd2ad351e0f4a6c1b"
"syn53175239","PZ013_phonationE.wav","1","audio/wav","97964","3485738","1702903172138","3485738","1702903172138","syn53175169","https://www.synapse.org/#!Synapse:syn53175239.1","c047fdce63f799aa791d714dfc81cbe2"
"syn53175325","PZ101_phonationE.wav","1","audio/wav","99244","3485738","1702903348530","3485738","1702903348530","syn53175169","https://www.synapse.org/#!Synapse:syn53175325.1","9b9bc7aa3890705001e97ade0758fd44"
"syn53175611","PZ004_phonationO.wav","1","audio/wav","99244","3485738","1702904350763","3485738","1702904350763","syn53175548","https://www.synapse.org/#!Synapse:syn53175611.1","455233aca220824d8db9d0159e2e9b61"
"syn53175296","PZ069_phonationE.wav","1","audio/wav","100524","3485738","1702903287442","3485738","1702903287442","syn53175169","https://www.synapse.org/#!Synapse:syn53175296.1","0235e67b0d8f75a27c548457ef220709"
"syn53175815","PZ025_phonationU.wav","1","audio/wav","102444","3485738","1702904795062","3485738","1702904795062","syn53175731","https://www.synapse.org/#!Synapse:syn53175815.1","c470066182a680585dc42b390553b7f3"
"syn53175649","PZ037_phonationO.wav","1","audio/wav","103084","3485738","1702904422416","3485738","1702904422416","syn53175548","https://www.synapse.org/#!Synapse:syn53175649.1","da68a0dba06aedbf7b1b3aaed2f4eb60"
"syn53175559","CT020_phonationO.wav","1","audio/wav","103724","3485738","1702904248405","3485738","1702904248405","syn53175548","https://www.synapse.org/#!Synapse:syn53175559.1","eaa5e8d809ad482d7dbeff9eafda8736"
"syn53175665","PZ055_phonationO.wav","1","audio/wav","103724","3485738","1702904452517","3485738","1702904452517","syn53175548","https://www.synapse.org/#!Synapse:syn53175665.1","3c9531d3f6df0d11212ff559e499b051"
"syn53175280","PZ055_phonationE.wav","1","audio/wav","104364","3485738","1702903254951","3485738","1702903254951","syn53175169","https://www.synapse.org/#!Synapse:syn53175280.1","22f457fef4baa9c8ebc5a3357e9a49cc"
"syn53175486","PZ069_phonationI.wav","1","audio/wav","104364","3485738","1702903940904","3485738","1702903940904","syn53175354","https://www.synapse.org/#!Synapse:syn53175486.1","1d5a893c2b42911df18869725444a38b"
"syn53175610","PZ003_phonationO.wav","1","audio/wav","105004","3485738","1702904348568","3485738","1702904348568","syn53175548","https://www.synapse.org/#!Synapse:syn53175610.1","5e573cd2cd55cecfb20aae13f130ce48"
"syn53175415","PZ004_phonationI.wav","1","audio/wav","105644","3485738","1702903797203","3485738","1702903797203","syn53175354","https://www.synapse.org/#!Synapse:syn53175415.1","42fff764a2dbffd2fb0f8342d5df7c2f"
"syn53175406","CT064_phonationI.wav","1","audio/wav","106284","3485738","1702903777896","3485738","1702903777896","syn53175354","https://www.synapse.org/#!Synapse:syn53175406.1","7671405c9cb82b54ca796c71f5b618d4"
"syn53175488","PZ070_phonationI.wav","1","audio/wav","107564","3485738","1702903943091","3485738","1702903943091","syn53175354","https://www.synapse.org/#!Synapse:syn53175488.1","a9e0f7d7d0cf0c3bc5e8ba0dbc75b2d2"
"syn53175453","PZ037_phonationI.wav","1","audio/wav","108204","3485738","1702903873433","3485738","1702903873433","syn53175354","https://www.synapse.org/#!Synapse:syn53175453.1","56c923b2d0453dd6b294b1ef7fd37d05"
"syn53175313","PZ089_phonationE.wav","1","audio/wav","108844","3485738","1702903323695","3485738","1702903323695","syn53175169","https://www.synapse.org/#!Synapse:syn53175313.1","622cb111dac306d7b61fcca9b583c2ba"
"syn53175428","PZ015_phonationI.wav","1","audio/wav","108844","3485738","1702903823027","3485738","1702903823027","syn53175354","https://www.synapse.org/#!Synapse:syn53175428.1","e9874f1e8c9d72f9843462f32a6c57a8"
"syn53175650","PZ039_phonationO.wav","1","audio/wav","108844","3485738","1702904424504","3485738","1702904424504","syn53175548","https://www.synapse.org/#!Synapse:syn53175650.1","f0115a5ede334f4fc1c6d8a922a59e6a"
"syn53175741","CT020_phonationU.wav","1","audio/wav","110124","3485738","1702904643380","3485738","1702904643380","syn53175731","https://www.synapse.org/#!Synapse:syn53175741.1","3d19c1d8dc23dec9b0640d67b0086f92"
"syn53175176","CT018_phonationE.wav","1","audio/wav","112044","3485738","1702903045381","3485738","1702903045381","syn53175169","https://www.synapse.org/#!Synapse:syn53175176.1","af44e98ae677d73f1b1010d5a8bbc3fa"
"syn53175561","CT022_phonationO.wav","1","audio/wav","112044","3485738","1702904252752","3485738","1702904252752","syn53175548","https://www.synapse.org/#!Synapse:syn53175561.1","84395fff70764737cacc69cec01a0105"
"syn53175677","PZ065_phonationO.wav","1","audio/wav","112684","3485738","1702904476023","3485738","1702904476023","syn53175548","https://www.synapse.org/#!Synapse:syn53175677.1","4ee24d70ea6c521c78b64aec0f5ca86f"
"syn53175823","PZ034_phonationU.wav","1","audio/wav","112684","3485738","1702904812510","3485738","1702904812510","syn53175731","https://www.synapse.org/#!Synapse:syn53175823.1","adcf24c722f96c91c444c848c6efb710"
"syn53175870","PZ084_phonationU.wav","1","audio/wav","112684","3485738","1702904907881","3485738","1702904907881","syn53175731","https://www.synapse.org/#!Synapse:syn53175870.1","8d55063fff3c8951207c9dfb465604c8"
"syn53175364","CT020_phonationI.wav","1","audio/wav","113324","3485738","1702903688533","3485738","1702903688533","syn53175354","https://www.synapse.org/#!Synapse:syn53175364.1","c85a9e9fecec32b9d615300440c0a410"
"syn53175827","PZ039_phonationU.wav","1","audio/wav","113324","3485738","1702904820910","3485738","1702904820910","syn53175731","https://www.synapse.org/#!Synapse:syn53175827.1","1ee8fe04406d6c73619a2b666d142719"
"syn53175740","CT019_phonationU.wav","1","audio/wav","115244","3485738","1702904641189","3485738","1702904641189","syn53175731","https://www.synapse.org/#!Synapse:syn53175740.1","86430287c3315f706cf3aa16b8614132"
"syn53175706","PZ095_phonationO.wav","1","audio/wav","115884","3485738","1702904533282","3485738","1702904533282","syn53175548","https://www.synapse.org/#!Synapse:syn53175706.1","4d8b2b5396ba4c9903749682d56dd051"
"syn53175858","PZ070_phonationU.wav","1","audio/wav","116524","3485738","1702904883851","3485738","1702904883851","syn53175731","https://www.synapse.org/#!Synapse:syn53175858.1","78008848e628abb9d629fc9083fd1c44"
"syn53175716","PZ104_phonationO.wav","1","audio/wav","118444","3485738","1702904553213","3485738","1702904553213","syn53175548","https://www.synapse.org/#!Synapse:syn53175716.1","f168d23402730879670908c792294a3e"
"syn53175264","PZ037_phonationE.wav","1","audio/wav","119084","3485738","1702903223172","3485738","1702903223172","syn53175169","https://www.synapse.org/#!Synapse:syn53175264.1","91b3b7071f4ffc69fc4d876b220b91a1"
"syn53175864","PZ077_phonationU.wav","1","audio/wav","119084","3485738","1702904895096","3485738","1702904895096","syn53175731","https://www.synapse.org/#!Synapse:syn53175864.1","d3cecf290e279d271a2e3626912dbaf3"
"syn53175395","CT055_phonationI.wav","1","audio/wav","119724","3485738","1702903756427","3485738","1702903756427","syn53175354","https://www.synapse.org/#!Synapse:syn53175395.1","941ff9119c6d5cc818e353d319a22f38"
"syn53175505","PZ089_phonationI.wav","1","audio/wav","121004","3485738","1702903978351","3485738","1702903978351","syn53175354","https://www.synapse.org/#!Synapse:syn53175505.1","b49ed36e10a8dc28c985517eaf29a2fe"
"syn53175774","CT056_phonationU.wav","1","audio/wav","121644","3485738","1702904711583","3485738","1702904711583","syn53175731","https://www.synapse.org/#!Synapse:syn53175774.1","f37cd00c61bf38776fa2bbcbd79b0572"
